epoch,acc,loss
12,0.93889195632,0.220029729798
13,0.942573164382,0.203772078298
14,0.94827903548,0.184074856732
15,0.954260997914,0.157661658678
16,0.952696484326,0.158986998382
17,0.960703111476,0.135319910295
18,0.959506719059,0.14426945787
19,0.963371985616,0.128466944097
0,0.199723156021,5.26537423212
1,0.479829938699,2.49292346155
2,0.61231955705,1.72337308434
3,0.688352778327,1.35266025899
4,0.74293059126,1.05641579347
5,0.789994067629,0.850854107318
6,0.828455606091,0.680903690041
7,0.846648210401,0.579838262451
8,0.864544196164,0.495908767262
9,0.894107178169,0.401012426842
10,0.911805418232,0.327013872267
11,0.920209610441,0.300941244955
12,0.925944235713,0.264768415123
13,0.929602531145,0.244259164129
14,0.933458572276,0.23036453196
15,0.945224441368,0.196517405879
16,0.945619932766,0.187146330306
17,0.951354558038,0.160948999083
18,0.959066640301,0.140814508365
19,0.969250543801,0.106923839001
0,0.195746438183,5.3906465036
1,0.485236423704,2.45142602335
2,0.604893661065,1.75846514578
3,0.69110055742,1.35122478929
4,0.740966343446,1.07389137156
5,0.786289490109,0.856673601342
6,0.816539335295,0.715643259186
7,0.850299400558,0.569738804617
8,0.873425562705,0.47126894241
9,0.893764195303,0.384407087308
10,0.907598595469,0.323827864807
11,0.919677886125,0.296290120777
12,0.931653933217,0.255196938338
13,0.935267395897,0.231500327083
14,0.940532727353,0.211389833576
15,0.946933718523,0.187339858368
16,0.948482345789,0.171981033672
17,0.958909766427,0.144859196239
18,0.956844930483,0.141088781027
19,0.958187073931,0.143981751672
0,0.248695322131,5.01408823241
1,0.516178005616,2.3113253668
2,0.633266913466,1.6283394534
3,0.712496441822,1.24143816633
4,0.763165385654,0.989435132252
5,0.799601480358,0.800804979379
6,0.833001233593,0.641498337746
7,0.859474333462,0.532915814075
8,0.879495208398,0.45074403066
9,0.899516083335,0.369358699319
10,0.908530220857,0.31847635744
11,0.923901698363,0.274423657697
12,0.927127811203,0.248641032751
13,0.9356675207,0.223438953633
14,0.943922573163,0.193539396333
15,0.950185027042,0.172206286107
16,0.955783280965,0.151005162574
17,0.954929310091,0.154049613352
18,0.958250308243,0.14391548766
19,0.963563905358,0.126174415204
0,0.198952879648,5.15289697027
1,0.503272251532,2.35172433887
2,0.626589379296,1.67013401894
3,0.707460733118,1.26839994716
4,0.758601346298,0.999607515139
5,0.797587883232,0.811563488433
6,0.83442408368,0.653850375982
7,0.855086013463,0.545358360482
8,0.879674644816,0.450490004239
9,0.894259536498,0.388965387084
10,0.90650710546,0.33148249616
11,0.918287210261,0.291500061684
12,0.925579655812,0.250460540716
13,0.934741959923,0.221426617363
14,0.943717277799,0.199810084304
15,0.943530291921,0.200143704206
16,0.949233358443,0.177725591061
17,0.951851159401,0.164610593664
18,0.95437546742,0.153131875545
19,0.962041885084,0.135442372113
0,0.20203291412,5.18781501164
1,0.488576960794,2.38338295396
2,0.630493708109,1.64343785303
3,0.701548887176,1.26554129082
4,0.755372701517,1.01019789182
5,0.799515973552,0.798235719479
6,0.830590513715,0.645307848841
7,0.862923524064,0.521946331169
8,0.875701839626,0.4414452654
9,0.895643755866,0.369911313415
10,0.916263311322,0.303742105652
11,0.922846080211,0.276918556741
12,0.929235237473,0.23964414165
13,0.944530493731,0.190193058416
14,0.947821878579,0.18344295067
15,0.950145208409,0.180289234013
16,0.954598257526,0.16324959543
17,0.955953533675,0.14727394522
18,0.959535333748,0.143990733899
19,0.960987415826,0.137868728746
0,0.23159581506,4.85414802238
1,0.514374587356,2.28796921189
2,0.63634649843,1.61198400238
3,0.70968045952,1.24731920937
4,0.766141955112,0.979818120783
5,0.807050617327,0.768064419335
6,0.836648129155,0.632454734472
7,0.861061363634,0.531436009438
8,0.885568856755,0.42351631086
9,0.89706852629,0.372519855779
10,0.911584503487,0.317885766528
11,0.925723442085,0.265449810819
12,0.936280516228,0.229063777307
13,0.940616457489,0.217456375966
14,0.950607974682,0.178075808213
15,0.952681685126,0.177722769323
16,0.955415213144,0.152470718428
17,0.959374116198,0.140595117315
18,0.960882269614,0.132473475244
19,0.963992836114,0.131631685494
0,0.265348060594,4.65849147142
1,0.538830379278,2.14232911275
2,0.660159260241,1.53503920744
3,0.724205839475,1.18560802306
4,0.769158318283,0.963494877199
5,0.811370836391,0.769214001479
6,0.838599195075,0.629944537269
7,0.865741929817,0.515805200632
8,0.883722921493,0.439681842378
9,0.89759397201,0.370200687848
10,0.908896309539,0.326181112242
11,0.922938607768,0.269553058267
12,0.929446014142,0.247622463504
13,0.945200787662,0.200122892668
14,0.945885777815,0.184872750374
15,0.943317064817,0.194947053118
16,0.95521876873,0.1619635475
17,0.955304392428,0.158683645913
18,0.958301224343,0.147425575566
19,0.960184947341,0.135807689217
0,0.240458427977,5.11911391341
1,0.525894691279,2.24324678846
2,0.643204670824,1.58435355677
3,0.714563736491,1.21596925731
4,0.771110390184,0.947421197576
5,0.80733052209,0.77143680981
6,0.839333982142,0.61931900483
7,0.873283598201,0.486043885175
8,0.884419937484,0.413379274551
9,0.910260568697,0.332436734254
10,0.921829386845,0.279613636841
11,0.93069521028,0.240573388098
12,0.932317007231,0.23431016136
13,0.946913179893,0.184314747078
14,0.946156341432,0.180004623313
15,0.958157638548,0.141851067453
16,0.958049518867,0.150435093698
17,0.961509352362,0.140318844624
18,0.964536706877,0.125173818375
19,0.967239701692,0.109164668312
0,0.205187130533,5.25769794319
1,0.500656598609,2.36588622256
2,0.641168745935,1.61853204642
3,0.710768220552,1.24813798372
4,0.766579120001,0.968612707426
5,0.808382577984,0.775382439413
6,0.840337053903,0.613942976266
7,0.865178376091,0.507792547864
8,0.887393302783,0.422710647466
9,0.913876121677,0.317577059543
10,0.916064784417,0.301927563024
11,0.927992996266,0.240369471448
12,0.934011818648,0.236837250943
13,0.951521120804,0.170881779368
14,0.945392864725,0.193673857836
15,0.958524841205,0.144342479253
16,0.959181440023,0.146437040146
17,0.962245568062,0.123547183503
18,0.966294594003,0.11802024334
19,0.966185160749,0.11675169308
0,0.238920480236,4.84113710726
1,0.531546168392,2.20635507468
2,0.651954147545,1.54357787355
3,0.709630833237,1.23943381007
4,0.765231519219,0.985112162432
5,0.806209946601,0.777459639248
6,0.838613593419,0.63362134041
7,0.861178806886,0.532293302632
8,0.881126455801,0.443965475007
9,0.899449408926,0.362482932745
10,0.910732015417,0.31878838706
11,0.924541926339,0.269516908764
12,0.936095315564,0.232925848987
13,0.93997653228,0.203867468397
14,0.93979601033,0.20619367193
15,0.952432529872,0.16720980964
16,0.952522790968,0.16403808232
17,0.955230616616,0.151091174447
18,0.959563137397,0.145508602733
19,0.964166440875,0.120750301083
0,0.258945935434,4.78205662041
1,0.559898872173,2.04022230239
2,0.676973940379,1.41916018096
3,0.741151303041,1.08842640944
4,0.788603656234,0.852365040654
5,0.82769350438,0.670607270016
6,0.858712563414,0.548611415239
7,0.880396732835,0.440879328619
8,0.899358226325,0.371109936498
9,0.912874367973,0.296783926746
10,0.926973940287,0.258079154616
11,0.930474523624,0.242799394522
12,0.938059121243,0.208850256765
13,0.948949825064,0.177575848727
14,0.953422792804,0.160729136108
15,0.954686892445,0.159701638471
16,0.962465966504,0.135293683587
17,0.970536756311,0.110290815839
18,0.965772073216,0.120379917521
19,0.968786464411,0.101749687391
0,0.256892110986,4.756577767
1,0.571210530728,2.00457666247
2,0.685586186751,1.37798863148
3,0.751216254263,1.02984068394
4,0.796241533724,0.82252751273
5,0.836974148747,0.640410033424
6,0.865973480447,0.518486364415
7,0.891538680817,0.414164223466
8,0.907564627912,0.340913582397
9,0.917580845297,0.295713436339
10,0.926738529161,0.259300688336
11,0.933511399198,0.23162472121
12,0.94295526058,0.203612857963
13,0.950205093967,0.17688344124
14,0.954306972876,0.160557014864
15,0.957168749193,0.150396277758
16,0.959648955457,0.137066167442
17,0.966421826143,0.124503481416
18,0.96985595727,0.104595995719
19,0.968329676409,0.106523337135
0,0.263670338551,4.82056933721
1,0.558025177026,2.03968223618
2,0.675255704264,1.40874306458
3,0.741935484246,1.07470618731
4,0.797797010322,0.830610278926
5,0.831431943258,0.663603478112
6,0.854150275327,0.560180087806
7,0.877458693989,0.452645521034
8,0.903815893513,0.358751538206
9,0.912273800204,0.317850135988
10,0.929681353171,0.270756532952
11,0.933123524737,0.239774872875
12,0.945318646969,0.197165599238
13,0.946990558803,0.193025940005
14,0.951022817055,0.164357037401
15,0.959579071738,0.147469133502
16,0.958497246638,0.150883525434
17,0.963119591248,0.128575137112
18,0.96370967756,0.125890669839
19,0.969512195497,0.110276424889
0,0.269071853348,4.80818660867
1,0.568174947033,1.99191182104
2,0.690214652683,1.36067437285
3,0.750781013692,1.04602988982
4,0.803587624446,0.818348194645
5,0.839060768267,0.636640431557
6,0.866874936865,0.527100168337
7,0.892270483071,0.419532255562
8,0.898317041572,0.369853398101
9,0.916759044746,0.307251014617
10,0.930666128894,0.255270138571
11,0.936208807436,0.234863530607
12,0.943867781602,0.20188273071
13,0.952433739899,0.171551411333
14,0.956364002672,0.159351885056
15,0.955759346906,0.163432086444
16,0.963922200479,0.133012614791
17,0.965333064363,0.125832037647
18,0.966945479963,0.120006979938
19,0.969767207179,0.111662281525
0,0.298484259758,4.65070039217
1,0.607267781079,1.82477507247
2,0.712786630485,1.2503702268
3,0.776525456897,0.932956216079
4,0.8172366892,0.730093635569
5,0.848328799392,0.586095649354
6,0.880489700854,0.447051019368
7,0.899630781606,0.367839566799
8,0.912359114292,0.321271679372
9,0.922852701544,0.276057253239
10,0.936455499973,0.221495236444
11,0.949378158186,0.175919269347
12,0.951224252008,0.165929334964
13,0.956276720014,0.155291760056
14,0.958608628223,0.142257682721
15,0.9628837934,0.127039942017
16,0.965118538833,0.120111561825
17,0.963466770469,0.122067819054
18,0.969393704079,0.107554746513
19,0.969782355227,0.105723256187
0,0.283291631946,4.60887581992
1,0.578908349639,1.96496758631
2,0.695672319603,1.33687693208
3,0.760541191795,1.01824545944
4,0.804096005975,0.800626401717
5,0.844592716197,0.622118568202
6,0.869057547984,0.51486334548
7,0.886572143464,0.423804551601
8,0.907422852383,0.342682786621
9,0.919377258854,0.289894787773
10,0.930960986023,0.252096247874
11,0.932629042732,0.237163168442
12,0.95079232695,0.179616746878
13,0.951163006214,0.177642891004
14,0.958854601067,0.141134745633
15,0.9547771291,0.165639981663
16,0.96487813919,0.129845290335
17,0.963302752305,0.128708825785
18,0.964136780673,0.12775646396
19,0.967287554449,0.113484762292
0,0.280777310924,4.75224343628
1,0.601365546218,1.8421552069
2,0.706092437075,1.25599658619
3,0.778151260604,0.921667325998
4,0.822163865747,0.720373434079
5,0.855042017007,0.568737837647
6,0.881197479292,0.438911697043
7,0.905147059124,0.354787195831
8,0.91743697499,0.298945343194
9,0.932457983494,0.244641545816
10,0.940441176771,0.211618221307
11,0.946953781713,0.18973441134
12,0.952521008403,0.162963028665
13,0.957457983193,0.153030817849
14,0.964285714486,0.124647558236
15,0.96512605042,0.116593215345
16,0.965231092838,0.121551806185
17,0.969852941577,0.103544342624
18,0.971113445779,0.101032959814
19,0.975315126251,0.089350661385
0,0.242361414256,5.01302186468
1,0.578895678483,1.95226255159
2,0.699585333993,1.32263832408
3,0.76855085048,0.966693789248
4,0.813182016743,0.738563786709
5,0.8519205585,0.589436437094
6,0.883020514929,0.446404172338
7,0.896988214441,0.370858255886
8,0.911938018541,0.318671920267
9,0.936381492486,0.24307163087
10,0.939327804062,0.217939566546
11,0.947184635218,0.194688037129
12,0.951113050835,0.177045061768
13,0.957442164785,0.149741083917
14,0.960606721799,0.137175864993
15,0.964426014945,0.11534890593
16,0.963443910722,0.125714846921
17,0.97140986461,0.101087544161
18,0.970646005877,0.102475088621
19,0.973919685571,0.0943651650831
0,0.261466390934,4.95636934979
1,0.591785598365,1.85754839524
2,0.716200022503,1.23280850563
3,0.782873952125,0.909725617734
4,0.828085848287,0.681775059234
5,0.865126920222,0.513105675869
6,0.88746050833,0.40327222776
7,0.91110142782,0.322699832266
8,0.925264190038,0.26167642066
9,0.935178124615,0.221134939895
10,0.94607255756,0.19952506006
11,0.956204379601,0.159599642499
12,0.959908487413,0.142262806332
13,0.963939426966,0.128976585207
14,0.962632095623,0.133463733865
15,0.964048371906,0.125649576708
16,0.972001307929,0.100141983968
17,0.970802919734,0.104395824246
18,0.973417583628,0.0908214585111
19,0.973199694956,0.0922937229282
0,0.225588412571,5.12789400414
1,0.581412190929,1.94804019958
2,0.702836450742,1.29091153182
3,0.782377790951,0.914271395855
4,0.826554013665,0.685297250964
5,0.857091127596,0.521463297603
6,0.892456246063,0.404702830624
7,0.913699456778,0.315482528791
8,0.929149063927,0.252732686401
9,0.942788171531,0.206430411616
10,0.941219069962,0.2010341329
11,0.958237778932,0.153805649547
12,0.959806880155,0.145453829798
13,0.964031381253,0.11990142499
14,0.961255280649,0.129651683006
15,0.969342184347,0.106347149076
16,0.971273385198,0.102261052603
17,0.974411587321,0.089709259906
18,0.977066988533,0.0829442210356
19,0.975497887195,0.0874850204261
0,0.214421492644,5.31750423484
1,0.562286148596,2.03940576452
2,0.697123304933,1.308044408
3,0.775440375186,0.946321439893
4,0.829172475296,0.682687482798
5,0.860347230683,0.536801139025
6,0.889367633923,0.406163778237
7,0.918134583658,0.305208984142
8,0.928399442357,0.245410645303
9,0.941452287371,0.209788575041
10,0.948675705957,0.177534304323
11,0.950703332533,0.171696876599
12,0.958813838671,0.143167286447
13,0.959700924893,0.13190356235
14,0.969205423901,0.108073627796
15,0.970219236728,0.110840564433
16,0.976428842608,0.0849539766863
17,0.97402103608,0.0903572147572
18,0.973007223041,0.0934424412019
19,0.974527943393,0.0859082847392
0,0.225310618412,5.26463977842
1,0.581017036138,1.93397872787
2,0.707570129692,1.27407653168
3,0.78877930046,0.888326588675
4,0.834763673336,0.67708023692
5,0.873062637134,0.501156819536
6,0.902011016793,0.36044047799
7,0.918662739362,0.289618412969
8,0.933265019062,0.236060943294
9,0.950044832111,0.185127217932
10,0.951966184499,0.169184150638
11,0.959651595089,0.140298646341
12,0.963238120003,0.128171130637
13,0.968745997487,0.111016427902
14,0.968617907373,0.108137475315
15,0.973741514331,0.0848312017225
16,0.975150506506,0.0879171551289
17,0.976943768535,0.0811684810091
18,0.980914564158,0.0730800906415
19,0.976943768596,0.0816578292883
0,0.254756380524,4.95033914008
1,0.618909512927,1.76589924786
2,0.735730858745,1.13948149067
3,0.810672853939,0.779666503842
4,0.843967517567,0.603598147589
5,0.8791183293,0.456450396057
6,0.907656612363,0.342408478675
7,0.923897911861,0.284132426562
8,0.938515081372,0.214781787224
9,0.946287703127,0.1884582172
10,0.95754060347,0.155896102134
11,0.958468677715,0.14242830737
12,0.967401392333,0.11441999279
13,0.967749419954,0.11811044398
14,0.970185614849,0.0991803514345
15,0.972273782234,0.0980898057502
16,0.976682134792,0.0861187136194
17,0.977262180974,0.0824269693198
18,0.979350348249,0.070927092146
19,0.978190255331,0.0746971474308
0,0.176713240646,5.48389990687
1,0.500066534615,2.3288639936
2,0.665202927732,1.47724282629
3,0.747172322927,1.06507368914
4,0.806121092023,0.786356563728
5,0.842315369357,0.601609498647
6,0.874650699396,0.464531226766
7,0.897005988881,0.372447135658
8,0.926679973434,0.277264080378
9,0.942248835694,0.220262829217
10,0.947438457166,0.189188223242
11,0.950898203656,0.170280245293
12,0.954890219608,0.15103359891
13,0.959680639468,0.138553051833
14,0.965668662691,0.120754296287
15,0.969394544261,0.114463706153
16,0.969394544975,0.104334536509
17,0.96966067942,0.108713072043
18,0.978176979375,0.0745095927667
19,0.976180971406,0.0828122897241
0,0.225075150539,5.19103860903
1,0.586422845811,1.92946564769
2,0.716558116352,1.23630955774
3,0.787575150301,0.870877424557
4,0.841057114228,0.639163150816
5,0.876252505488,0.47788266309
6,0.898922845691,0.367623847926
7,0.924849699518,0.269410571378
8,0.939253507133,0.224713097832
9,0.941132264768,0.209705513919
10,0.954408817635,0.169340434034
11,0.960045090419,0.139445998626
12,0.962800601441,0.124473397473
13,0.964178356833,0.133003055825
14,0.972695390901,0.102940010881
15,0.968562124726,0.118953773255
16,0.971693386774,0.0947257928356
17,0.975951903927,0.0916079763241
18,0.972570140519,0.10113809213
19,0.976703407053,0.085170450066
0,0.24365234375,5.06432398036
1,0.59375,1.87480715476
2,0.71826171875,1.19994673412
3,0.800170898438,0.836772774346
4,0.846801757812,0.589573395904
5,0.8798828125,0.471632264555
6,0.900634765625,0.354825357907
7,0.925659179688,0.277367476607
8,0.940307617188,0.215960945934
9,0.94287109375,0.194952281541
10,0.958374023438,0.15189514024
11,0.960571289062,0.138771448692
12,0.965454101562,0.127394081472
13,0.968139648438,0.109934930981
14,0.973388671875,0.096669812483
15,0.976318359375,0.0877207738522
16,0.971069335938,0.101239753334
17,0.974731445312,0.0857344301912
18,0.981323242188,0.0662799801066
19,0.9775390625,0.0789499768434
0,0.228944698153,5.19630176727
1,0.584474886147,1.92788730782
2,0.725520040407,1.20461707288
3,0.792110603271,0.868498744607
4,0.84462201934,0.625067488576
5,0.885844748314,0.437719849721
6,0.906773210933,0.354037901522
7,0.923896499178,0.276112390798
8,0.937087772644,0.215157148652
9,0.942922373885,0.189355942621
10,0.9581430744,0.145436475614
11,0.9570015221,0.148140676338
12,0.966133942282,0.117106731034
13,0.963977675671,0.123183240297
14,0.969939117018,0.112514528687
15,0.970953830452,0.0996291596633
16,0.972729578803,0.0912558686844
17,0.980974124719,0.068807766881
18,0.97843734136,0.0768466002082
19,0.976407914673,0.0806120953233
0,0.200348665739,5.24155816566
1,0.571275311995,1.93411837491
2,0.719324125079,1.21249234908
3,0.800724152027,0.816702195158
4,0.842161727476,0.599683735323
5,0.881855974109,0.445705885624
6,0.910017433284,0.331741372102
7,0.932814805009,0.240007255004
8,0.940458629715,0.212170254573
9,0.951052702287,0.174777880943
10,0.955880380978,0.152660699087
11,0.961244468285,0.126900558873
12,0.966876760219,0.114667416125
13,0.968351884136,0.111812775402
14,0.968217782078,0.104876008986
15,0.972777256253,0.0911829071493
16,0.977068526217,0.079470394709
17,0.971302132353,0.0961059957345
18,0.977739037274,0.0761438706125
19,0.979750569934,0.0751362295203
0,0.225802085163,5.1666703077
1,0.608907540491,1.7785833241
2,0.74617571427,1.08496321407
3,0.809530256759,0.772448441318
4,0.862596453325,0.542292716854
5,0.895898200379,0.394701127579
6,0.915933396572,0.310227738134
7,0.936645458302,0.229976413835
8,0.942872614826,0.205184463224
9,0.953025586246,0.167511196268
10,0.958846622509,0.143967351967
11,0.964396914255,0.122555505651
12,0.964803032403,0.127994024166
13,0.967916610277,0.110837637088
14,0.972925410246,0.101109943786
15,0.974414512723,0.0894940018924
16,0.978204954666,0.0864871390435
17,0.979287939028,0.0747056012216
18,0.980506294875,0.0786089994022
19,0.974414511981,0.0857467366973
0,0.231710788848,5.17859947393
1,0.604753771535,1.85575162988
2,0.749217193978,1.1193463254
3,0.815257615151,0.761727180163
4,0.860802732571,0.545605413211
5,0.901793338959,0.375013047122
6,0.922146313624,0.279746535791
7,0.937660119183,0.227052181306
8,0.953743239872,0.167284707339
9,0.957586109757,0.14168348055
10,0.965698833144,0.124542781877
11,0.970964988276,0.108215444708
12,0.970253344957,0.104534716754
13,0.980216339854,0.0727998596793
14,0.977796756539,0.0830307927841
15,0.975377170204,0.0772488387628
16,0.981354967502,0.0684963804732
17,0.980074011055,0.0655265304308
